public|powa_stat_subscription_history_current|f|f
public|powa_stat_subscription_src_tmp|f|f
public|powa_stat_subscription_stats_history|f|f
public|powa_stat_subscription_stats_history_current|f|f
public|powa_stat_subscription_stats_src_tmp|f|f
public|powa_stat_wal_history|f|f
public|powa_stat_wal_history_current|f|f
public|powa_stat_wal_receiver_history|f|f
public|powa_stat_wal_receiver_history_current|f|f
public|powa_stat_wal_receiver_src_tmp|f|f
public|powa_stat_wal_src_tmp|f|f
public|powa_statements|f|f
public|powa_statements_history|f|f
public|powa_statements_history_current|f|f
public|powa_statements_history_current_db|f|f
public|powa_statements_history_db|f|f
public|powa_statements_src_tmp|f|f
public|powa_user_functions_history|f|f
public|powa_user_functions_history_current|f|f
public|powa_user_functions_history_current_db|f|f
public|powa_user_functions_history_db|f|f
public|powa_user_functions_src_tmp|f|f
public|powa_wait_sampling_history|f|f
public|powa_wait_sampling_history_current|f|f
public|powa_wait_sampling_history_current_db|f|f
public|powa_wait_sampling_history_db|f|f
public|powa_wait_sampling_src_tmp|f|f
public|privacy_breaches|f|f
public|privacy_budgets|f|f
public|privacy_consent_log|f|f
public|privacy_dsr_requests|f|f
public|privacy_processing_activities|f|f
public|privacy_retention_policies|f|f
public|processed_events|f|f
public|product_modules|f|f
public|product_registry|f|f
public|provisioning_events|f|f
public|provisioning_idempotency|f|f
public|provisioning_jobs|f|f
public|provisioning_step_definitions|f|f
public|provisioning_step_runs|f|f
public|provisioning_steps|f|f
public|provisioning_telemetry|f|f
public|provisioning_telemetry_legacy|f|f
public|recovery_actions|f|f
public|refresh_tokens|f|f
public|register_idempotency|f|f
public|regulatory_controls|f|f
public|regulatory_frameworks|f|f
public|reliability_dead_letter|f|f
public|retired_entities|f|f
public|risk_score_history|f|f
public|roles_pre_phase200_quarantine|f|f
public|runbook_definitions|f|f
public|runtime_config|f|f
public|runtime_config_legacy|f|f
public|schema_migrations|f|f
public|secret_references|f|f
public|sector_isic_map|f|f
public|seed_history|f|f
public|session_security_events|f|f
public|shell_extensions|f|f
public|shell_extensions_legacy|f|f
public|slo_current_values|f|f
public|slo_definitions|f|f
public|sod_rules|f|f
public|sod_waivers|f|f
public|spatial_ref_sys|f|f
public|subscriptions|f|f
public|team_change_log|f|f
public|team_settings|f|f
public|team_versions|f|f
public|tenant_boundary_configs|f|f
public|tenant_entitlement_profile|f|f
public|tenant_module_entitlement_registry|f|f
public|tenant_status_transitions|f|f
public|tenant_user_memberships|f|f
public|tenant_user_memberships_legacy|f|f
public|tenants|f|f
public|tier_definitions|f|f
public|unresolved_risks|f|f
public|user_mfa|f|f
public|user_view_preferences|t|t
public|users|f|t
public|vulnerabilities|f|f
